id,name,aliases,latitude,longitude,category_id,category_de,group_id,fame_id,region,description,note,access,quality,quality_label,source,research,photo_page,photo_author,photo_license,photo_license_url,merged_records
846,Jettegryter,,62.394272,8.352448,geology,Geologie und Fels,nature,local_tip,Møre og Romsdal,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/928654746,https://www.visitnorway.no/,,,,,1
847,Jettegryter – Fredrikstad,,59.217763,11.079084,geology,Geologie und Fels,nature,local_tip,Østfold,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/804466552,https://www.visitnorway.no/,,,,,1
848,Hunn (Steinringfeltet),,59.217644,11.076459,geology,Geologie und Fels,nature,local_tip,Østfold,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/8374670062,https://www.visitnorway.no/,,,,,1
849,Stalheimsfossen,,60.835315,6.686937,geology,Geologie und Fels,nature,highlight,Vestland,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/4298694264,https://www.visitnorway.no/,,,,,1
850,KNM Utstein,,59.425756,10.487887,geology,Geologie und Fels,nature,local_tip,Vestfold,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/540405640,https://www.visitnorway.no/,,,,,1
851,Steintippen,,60.433102,11.347381,geology,Geologie und Fels,nature,local_tip,Akershus,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/13990290701,https://www.visitnorway.no/,,,,,1
852,Jotulstein,,63.531826,11.508515,geology,Geologie und Fels,nature,local_tip,Trøndelag,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/898657899,https://www.visitnorway.no/,,,,,1
853,Partisanersteinen,,60.355671,9.957181,geology,Geologie und Fels,nature,local_tip,Buskerud,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/3097271520,https://www.visitnorway.no/,,,,,1
854,Oddmundsteinen,,59.99021,6.564611,geology,Geologie und Fels,nature,local_tip,Vestland,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/1673353205,https://www.visitnorway.no/,,,,,1
855,Old Strynefjell Mountain Road,,61.961353,7.388722,geology,Geologie und Fels,nature,local_tip,Vestland,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/11204011537,https://www.visitnorway.no/,,,,,1
856,Hjørundfjorden,,62.224832,6.506659,geology,Geologie und Fels,nature,local_tip,Møre og Romsdal,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/8201301217,https://www.visitnorway.no/,,,,,1
857,Jettegryter – Sunndal,,62.518964,8.551424,geology,Geologie und Fels,nature,local_tip,Møre og Romsdal,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/928554683,https://www.visitnorway.no/,,,,,1
858,Jettegryte,,62.546394,8.489391,geology,Geologie und Fels,nature,local_tip,Møre og Romsdal,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/888756226,https://www.visitnorway.no/,,,,,1
859,Ritlandskrateret,,59.235015,6.43031,geology,Geologie und Fels,nature,local_tip,Rogaland,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/939599925,https://www.visitnorway.no/,,,,,1
860,Jettegryter – Sør-Aurdal,,60.829156,9.339988,geology,Geologie und Fels,nature,local_tip,Innlandet,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/10042275612,https://www.visitnorway.no/,,,,,1
861,Syngjarstein,,58.49466,6.087935,geology,Geologie und Fels,nature,local_tip,Rogaland,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/6835599586,https://www.visitnorway.no/,,,,,1
862,Jettegryte – Kvinesdal,,58.342812,6.984722,geology,Geologie und Fels,nature,local_tip,Agder,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/7617991868,https://www.visitnorway.no/,,,,,1
863,Gloppedalsura,,58.767476,6.278439,geology,Geologie und Fels,nature,local_tip,Rogaland,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/4476037689,https://www.visitnorway.no/,,,,,1
864,Bruresteinen,,59.254164,8.591626,geology,Geologie und Fels,nature,local_tip,Telemark,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/416849905,https://www.visitnorway.no/,,,,,1
865,Klovsteinen,,58.647651,6.74398,geology,Geologie und Fels,nature,local_tip,Agder,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/12731510402,https://www.visitnorway.no/,,,,,1
866,Jettegrytene,,58.949901,8.370783,geology,Geologie und Fels,nature,local_tip,Telemark,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/1423587359,https://www.visitnorway.no/,,,,,1
867,Jettegryte – Skien,,59.267896,9.535084,geology,Geologie und Fels,nature,local_tip,Telemark,Ungewöhnlicher Natur- oder Landschaftsort aus norwegischer Regionalrecherche – als Ergänzung zu den klassischen Highlights.,"Lokale Sperrungen, Schutzregeln und sicheren Zugang beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/499697680,https://www.visitnorway.no/,,,,,1
868,Huk,Huk – Oslo,59.894913,10.675499,beach,Strand und Ufer,coast,local_tip,Süd-/Mittelnorwegen,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/32547162,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
869,Fippeviga,Fippeviga – Kristiansand,58.06577,7.817866,beach,Strand und Ufer,coast,local_tip,Agder,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/332155532,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
870,Braneset,Braneset – Kristiansand,58.068715,7.817893,beach,Strand und Ufer,coast,local_tip,Agder,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/332156748,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
871,Saueviga,Saueviga – Kristiansand,58.06696,7.81746,beach,Strand und Ufer,coast,local_tip,Agder,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/332156749,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
872,Farvannet badeplass,Farvannet badeplass – Kristiansand,58.141393,7.859372,beach,Strand und Ufer,coast,local_tip,Agder,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1191276889,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
873,Klaveness Stranden,Klaveness Stranden – Bærum,59.881469,10.59911,beach,Strand und Ufer,coast,local_tip,Akershus,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1462136408,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
874,Vassløkka,Vassløkka – Fredrikstad,59.135475,11.065226,beach,Strand und Ufer,coast,local_tip,Østfold,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/68797303,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
875,Samhold,Samhold – Fredrikstad,59.282028,11.010427,beach,Strand und Ufer,coast,local_tip,Østfold,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/363224435,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
876,Humlekjærstranda,Humlekjærstranda – Fredrikstad,59.145745,11.036122,beach,Strand und Ufer,coast,local_tip,Østfold,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/669928949,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
877,Korset,Korset – Fredrikstad,59.156406,11.037069,beach,Strand und Ufer,coast,local_tip,Østfold,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/669928951,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
878,Storvika,Storvika – Stjørdal,63.471081,10.880923,beach,Strand und Ufer,coast,local_tip,Trøndelag,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/5171080,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
879,Kollevåg badestrand,Kollevåg badestrand – Askøy,60.451089,5.110322,beach,Strand und Ufer,coast,local_tip,Vestland,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/162891833,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
880,Kollavågen,Kollavågen – Askøy,60.448071,5.116241,beach,Strand und Ufer,coast,local_tip,Vestland,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/129856027,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
881,Vesletjern badeplass,Vesletjern badeplass – Lørenskog,59.934584,10.969511,beach,Strand und Ufer,coast,local_tip,Akershus,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/337001696,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
882,Raudøra,Raudøra – Oppdal,62.697655,9.397228,beach,Strand und Ufer,coast,local_tip,Trøndelag,"Weiterer Strand, Uferplatz oder kleine Bucht – gut für spontane Pausen, Küstenspaziergänge und sommerliche Badestopps.","Strömung, Gezeiten, Wassertemperatur, Parkregeln und Privatgrund beachten.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7470895,https://trondelag.com/badeplasser-i-trondelag/,,,,,2
