Name,Breitengrad,Längengrad,Kategorie,Kartengruppe,Region,Bekanntheit,Warum empfehlenswert,Hinweis,Zugangscheck,Google Maps,Quelle,Recherchequelle,Datenquelle,Datenlizenz
Tarloysa,62.632201,7.580039,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Møre og Romsdal,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=62.632201,7.580039",https://www.openstreetmap.org/node/1884178652,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Vindsåshornet,62.084190,7.256018,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Møre og Romsdal,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=62.084190,7.256018",https://www.openstreetmap.org/node/1892368575,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Smørstakken,60.569437,5.729777,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Vestland,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=60.569437,5.729777",https://www.openstreetmap.org/node/9974931626,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lysenuten,59.527567,5.904658,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Rogaland,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=59.527567,5.904658",https://www.openstreetmap.org/node/6419653879,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
"Myfallet Middle Viewpoint (unofficial, best view)",61.640909,10.152612,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Innlandet,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=61.640909,10.152612",https://www.openstreetmap.org/node/4352487024,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Myfallet - Bottom Viewpoint,61.640301,10.151245,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Innlandet,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=61.640301,10.151245",https://www.openstreetmap.org/node/1893558658,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Myfallet - Top Viewpoint,61.640750,10.153133,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Innlandet,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=61.640750,10.153133",https://www.openstreetmap.org/node/1893558655,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Høgåsen,61.493768,10.426583,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Innlandet,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=61.493768,10.426583",https://www.openstreetmap.org/node/3682155317,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Finsådammen,58.666751,6.695300,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Agder,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=58.666751,6.695300",https://www.openstreetmap.org/node/13142639842,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gloppefossen,59.283286,7.490233,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Agder,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=59.283286,7.490233",https://www.openstreetmap.org/node/1386621250,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Høgenut,59.205806,8.044091,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Telemark,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=59.205806,8.044091",https://www.openstreetmap.org/node/11258599437,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Ilene Fugletårn,59.277019,10.383368,Aussichtspunkt – weitere Entdeckung,Aussicht & Naturphänomene,Vestfold,Lokaler Tipp / Geheimtipp,"Zusätzlicher Aussichtspunkt, der sich als kurzer Stopp oder Ziel einer lokalen Wanderung eignet.","Pin bezeichnet den Aussichtspunkt, nicht zwingend Parkplatz oder sicheren Wanderweg.","Zugangsklasse vor Ort mit UT.no, Norgeskart und Beschilderung prüfen.","https://www.google.com/maps/search/?api=1&query=59.277019,10.383368",https://www.openstreetmap.org/way/129639262,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Nieidagorži - Pikefossen,69.301727,23.577007,Fossefall,Vann og landskap,Finnmark,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=69.301727,23.577007",https://www.openstreetmap.org/node/905528142,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Kalvedalsfossen,69.768691,18.815864,Fossefall,Vann og landskap,Troms,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=69.768691,18.815864",https://www.openstreetmap.org/node/3134094205,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Gamforsen,67.029622,15.081589,Fossefall,Vann og landskap,Nordland,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=67.029622,15.081589",https://www.openstreetmap.org/node/5062742957,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Valnesforsen,67.172177,14.447781,Fossefall,Vann og landskap,Nordland,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=67.172177,14.447781",https://www.openstreetmap.org/node/5061111164,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Durmålsfossen,67.196129,15.199560,Fossefall,Vann og landskap,Nordland,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=67.196129,15.199560",https://www.openstreetmap.org/node/5062930949,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Bartageavŋŋis,68.889904,25.526934,Fossefall,Vann og landskap,Finnmark,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=68.889904,25.526934",https://www.openstreetmap.org/node/12214240273,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Rohčiguoika,68.969126,25.711991,Fossefall,Vann og landskap,Finnmark,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=68.969126,25.711991",https://www.openstreetmap.org/node/12214240117,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Bajit Guorgu,68.978853,25.711405,Fossefall,Vann og landskap,Finnmark,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=68.978853,25.711405",https://www.openstreetmap.org/node/12214240100,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Fuldalsfossen,63.998174,11.969725,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.998174,11.969725",https://www.openstreetmap.org/node/3561217262,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Svarvarfossen,63.976580,12.027756,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.976580,12.027756",https://www.openstreetmap.org/node/3561213600,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Seterfossen,63.981372,11.702293,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.981372,11.702293",https://www.openstreetmap.org/node/3374395816,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Skvallfossen,63.990596,11.646083,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.990596,11.646083",https://www.openstreetmap.org/node/3560941819,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Moafossen,63.976906,11.929618,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.976906,11.929618",https://www.openstreetmap.org/node/2338243572,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Andfinnfossen,63.972315,11.855024,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.972315,11.855024",https://www.openstreetmap.org/node/3561210392,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Hyttfossen,63.988268,11.982883,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.988268,11.982883",https://www.openstreetmap.org/node/3561215795,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Ormsetfossen,63.866738,10.694556,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.866738,10.694556",https://www.openstreetmap.org/node/3934899197,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
Lauvlifossen,63.879539,10.751532,Fossefall,Vann og landskap,Trøndelag,Lokalt funn,"Et kartlagt fossefall i Nord-Norge, valgt som mulig avstikker utenfor de mest brukte rutene.",Vannføring og adkomst varierer med årstid. Hold avstand til glatte kanter og stryk.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.","https://www.google.com/maps/search/?api=1&query=63.879539,10.751532",https://www.openstreetmap.org/node/3934901127,https://ut.no/,OpenStreetMap-Mitwirkende; redaktionelle Auswahl und eigene Kurzbeschreibung,ODbL 1.0 (Datenbank); Kurzbeschreibungen als Teil dieser Veröffentlichung
